CUST_ID,GENDER,AGE,TENURE,CHANNEL,AUTOPAY,ARPB_3M,CALL_PARTY_CNT,DAY_MOU,AFTERNOON_MOU,NIGHT_MOU,AVG_CALL_LENGTH,BROADBAND
996,1,47,22,4,1,230,32,191.30000000000001,515.5,513.20000000000005,3.7800000000000002,0
997,1,26,59,2,0,303,16,0,1669.2,1040.8,3.71,0
998,1,26,59,2,0,303,16,0,1669.2,1040.8,3.71,0
999,1,26,59,2,0,303,16,0,1669.2,1040.8,3.71,0
1000,1,40,9,4,1,117,23,26.800000000000001,22.300000000000001,75.900000000000006,3.6400000000000001,0
1001,1,40,9,4,1,117,23,26.800000000000001,22.300000000000001,75.900000000000006,3.6400000000000001,0
1002,1,40,9,4,1,117,23,26.800000000000001,22.300000000000001,75.900000000000006,3.6400000000000001,0
1003,1,40,9,4,1,117,23,26.800000000000001,22.300000000000001,75.900000000000006,3.6400000000000001,0
1004,1,40,9,4,1,117,23,26.800000000000001,22.300000000000001,75.900000000000006,3.6400000000000001,0
1005,1,55,12,2,0,169,8,0,0,0,3.5800000000000001,0
1006,0,32,3,4,1,105,11,4.4000000000000004,2.6000000000000001,8,4.0599999999999996,0
1007,1,46,20,4,1,145,0,0,0,0,3.1400000000000001,1
1008,0,52,5,4,0,112,16,23.100000000000001,35.600000000000001,56.299999999999997,4.5700000000000003,0
1009,1,53,58,4,1,196,32,322.60000000000002,240.59999999999999,686.79999999999995,5.3300000000000001,0
1010,1,53,58,4,1,196,32,322.60000000000002,240.59999999999999,686.79999999999995,5.3300000000000001,0
1011,1,30,38,1,0,129,0,0,430,0,3.2200000000000002,1
1012,1,29,43,3,0,491,0,126.3,50.5,168.09999999999999,3.5,1
1013,0,50,17,4,1,189,19,0,0,0,5.3200000000000003,0
1014,0,50,17,4,1,189,19,0,0,0,5.3200000000000003,0
1015,0,50,17,4,1,189,19,0,0,0,5.3200000000000003,0
1016,0,50,17,4,1,189,19,0,0,0,5.3200000000000003,0
1017,0,50,17,4,1,189,19,0,0,0,5.3200000000000003,0
1018,0,50,17,4,1,189,19,0,0,0,5.3200000000000003,0
1019,0,50,17,4,1,189,19,0,0,0,5.3200000000000003,0
1020,0,50,17,4,1,189,19,0,0,0,5.3200000000000003,0
1021,0,50,17,4,1,189,19,0,0,0,5.3200000000000003,0
1022,0,50,17,4,1,189,19,0,0,0,5.3200000000000003,0
1023,1,33,37,2,1,234,11,0,0,0,3.71,0
1024,1,33,37,2,1,234,11,0,0,0,3.71,0
1025,1,33,37,2,1,234,11,0,0,0,3.71,0
1026,1,53,56,2,1,333,15,0,560,0,4.6100000000000003,1
1027,1,31,1,1,1,79,6,0,0,0,3.3700000000000001,0
1028,0,26,15,4,1,198,16,0,0,0,3.6400000000000001,0
1029,1,55,72,2,1,1296,17,0,4915,0,4.4100000000000001,1
1030,0,47,69,3,0,554,0,0,2470,0,5.0700000000000003,0
1031,0,47,69,3,0,554,0,0,2470,0,5.0700000000000003,0
1032,0,47,69,3,0,554,0,0,2470,0,5.0700000000000003,0
1033,0,44,32,3,0,203,0,358.30000000000001,236.69999999999999,0,5.2999999999999998,1
1034,1,25,19,3,0,241,0,230,390,0,3.2999999999999998,0
1035,1,25,19,3,0,241,0,230,390,0,3.2999999999999998,0
1036,1,25,19,3,0,241,0,230,390,0,3.2999999999999998,0
1037,1,25,19,3,0,241,0,230,390,0,3.2999999999999998,0
1038,1,25,19,3,0,241,0,230,390,0,3.2999999999999998,0
1039,1,25,19,3,0,241,0,230,390,0,3.2999999999999998,0
1040,1,25,19,3,0,241,0,230,390,0,3.2999999999999998,0
1041,1,25,19,3,0,241,0,230,390,0,3.2999999999999998,0
1042,1,22,32,3,0,146,0,357.39999999999998,242.59999999999999,0,2.8300000000000001,0
1043,1,22,32,3,0,146,0,357.39999999999998,242.59999999999999,0,2.8300000000000001,0
1044,1,22,32,3,0,146,0,357.39999999999998,242.59999999999999,0,2.8300000000000001,0
1045,0,55,26,3,0,135,0,212.19999999999999,87.799999999999997,0,4.1100000000000003,1
1046,0,39,4,4,0,106,0,13.6,8.1999999999999993,18.100000000000001,3.6400000000000001,0
1047,0,24,4,1,0,125,0,0,35,0,3.2200000000000002,0
1048,0,48,16,3,0,207,0,106.40000000000001,73.599999999999994,0,4.0800000000000001,0
1049,0,48,16,3,0,207,0,106.40000000000001,73.599999999999994,0,4.0800000000000001,0
1050,0,48,16,3,0,207,0,106.40000000000001,73.599999999999994,0,4.0800000000000001,0
1051,0,48,16,3,0,207,0,106.40000000000001,73.599999999999994,0,4.0800000000000001,0
1052,0,48,16,3,0,207,0,106.40000000000001,73.599999999999994,0,4.0800000000000001,0
1053,0,48,16,3,0,207,0,106.40000000000001,73.599999999999994,0,4.0800000000000001,0
1054,0,48,16,3,0,207,0,106.40000000000001,73.599999999999994,0,4.0800000000000001,0
1055,0,48,16,3,0,207,0,106.40000000000001,73.599999999999994,0,4.0800000000000001,0
1056,0,48,16,3,0,207,0,106.40000000000001,73.599999999999994,0,4.0800000000000001,0
1057,0,48,16,3,0,207,0,106.40000000000001,73.599999999999994,0,4.0800000000000001,0
1058,1,37,53,2,1,249,10,0,1170,0,3.2200000000000002,0
1059,1,37,53,2,1,249,10,0,1170,0,3.2200000000000002,0
1060,1,36,58,4,1,378,0,797.70000000000005,1157.5,1189.8,3.6600000000000001,0
1061,1,36,58,4,1,378,0,797.70000000000005,1157.5,1189.8,3.6600000000000001,0
1062,1,36,58,4,1,378,0,797.70000000000005,1157.5,1189.8,3.6600000000000001,0
1063,0,61,71,3,0,528,0,666.5,363.5,0,5.04,1
1064,1,33,22,4,1,136,33,0,0,0,4.7800000000000002,0
1065,1,33,22,4,1,136,33,0,0,0,4.7800000000000002,0
1066,1,33,22,4,1,136,33,0,0,0,4.7800000000000002,0
1067,1,33,22,4,1,136,33,0,0,0,4.7800000000000002,0
1068,1,33,22,4,1,136,33,0,0,0,4.7800000000000002,0
1069,1,33,22,4,1,136,33,0,0,0,4.7800000000000002,0
1070,0,48,46,3,1,254,21,220.80000000000001,95.799999999999997,193.30000000000001,4.1600000000000001,1
1071,1,58,69,4,0,703,35,600.70000000000005,532.39999999999998,921.89999999999998,3.2599999999999998,1
1072,0,41,7,4,1,127,19,23.199999999999999,7.5,34.299999999999997,4.54,1
1073,0,34,5,1,1,122,10,0,0,0,3.0899999999999999,0
1074,1,39,22,4,1,158,0,105.3,48.200000000000003,136.40000000000001,4.0099999999999998,0
1075,1,39,22,4,1,158,0,105.3,48.200000000000003,136.40000000000001,4.0099999999999998,0
1076,1,39,22,4,1,158,0,105.3,48.200000000000003,136.40000000000001,4.0099999999999998,0
1077,1,39,22,4,1,158,0,105.3,48.200000000000003,136.40000000000001,4.0099999999999998,0
1078,1,39,22,4,1,158,0,105.3,48.200000000000003,136.40000000000001,4.0099999999999998,0
1079,1,39,22,4,1,158,0,105.3,48.200000000000003,136.40000000000001,4.0099999999999998,0
1080,0,27,19,4,1,145,27,0,162.80000000000001,282.19999999999999,4.0300000000000002,0
1081,0,27,19,4,1,145,27,0,162.80000000000001,282.19999999999999,4.0300000000000002,0
1082,0,27,19,4,1,145,27,0,162.80000000000001,282.19999999999999,4.0300000000000002,0
1083,0,27,19,4,1,145,27,0,162.80000000000001,282.19999999999999,4.0300000000000002,0
1084,0,27,19,4,1,145,27,0,162.80000000000001,282.19999999999999,4.0300000000000002,0
1085,0,27,19,4,1,145,27,0,162.80000000000001,282.19999999999999,4.0300000000000002,0
1086,0,27,19,4,1,145,27,0,162.80000000000001,282.19999999999999,4.0300000000000002,0
1087,0,27,19,4,1,145,27,0,162.80000000000001,282.19999999999999,4.0300000000000002,0
1088,1,36,9,3,0,166,15,75.599999999999994,83.799999999999997,70.599999999999994,4.3700000000000001,0
1089,1,36,9,3,0,166,15,75.599999999999994,83.799999999999997,70.599999999999994,4.3700000000000001,0
1090,1,36,9,3,0,166,15,75.599999999999994,83.799999999999997,70.599999999999994,4.3700000000000001,0
1091,1,36,9,3,0,166,15,75.599999999999994,83.799999999999997,70.599999999999994,4.3700000000000001,0
1092,1,36,9,3,0,166,15,75.599999999999994,83.799999999999997,70.599999999999994,4.3700000000000001,0
1093,1,53,9,1,1,112,2,0,0,0,3.9100000000000001,0
1094,1,53,9,1,1,112,2,0,0,0,3.9100000000000001,0
1095,1,53,9,1,1,112,2,0,0,0,3.9100000000000001,0
1096,1,53,9,1,1,112,2,0,0,0,3.9100000000000001,0
1097,1,53,9,1,1,112,2,0,0,0,3.9100000000000001,0
1098,0,53,72,3,0,701,0,413.5,171.80000000000001,474.69999999999999,4.6799999999999997,1
1099,0,27,24,2,0,154,0,0,0,0,2.8300000000000001,0
1100,0,20,1,1,1,134,15,0,0,0,2.8900000000000001,0
1101,0,30,24,4,1,224,0,257.80000000000001,176.80000000000001,345.5,3.2200000000000002,0
1102,1,26,3,4,0,101,11,4.4000000000000004,2,3.6000000000000001,4.0800000000000001,0
1103,0,30,4,4,1,123,15,0,80,0,3.8100000000000001,0
1104,1,56,44,3,0,200,0,0,0,0,4.1399999999999997,0
1105,1,56,44,3,0,200,0,0,0,0,4.1399999999999997,0
1106,1,54,26,4,1,154,0,165.69999999999999,167.5,276.80000000000001,3.2599999999999998,0
1107,1,54,26,4,1,154,0,165.69999999999999,167.5,276.80000000000001,3.2599999999999998,0
1108,1,54,26,4,1,154,0,165.69999999999999,167.5,276.80000000000001,3.2599999999999998,0
1109,0,46,15,4,1,124,24,0,0,0,4.1399999999999997,0
1110,1,39,10,1,1,110,10,0,0,0,3.2999999999999998,1
1111,1,49,70,3,0,562,0,972.20000000000005,732.79999999999995,0,4.4699999999999998,1
1112,1,36,50,2,1,313,15,0,745,0,3.6600000000000001,0
1113,1,36,50,2,1,313,15,0,745,0,3.6600000000000001,0
1114,1,36,50,2,1,313,15,0,745,0,3.6600000000000001,0
491,0,39,22,2,1,174,2,0,0,0,4.1399999999999997,0
492,0,39,22,2,1,174,2,0,0,0,4.1399999999999997,0
589,0,33,5,4,1,92,8,0,0,0,3.6600000000000001,0
590,0,19,11,1,1,122,0,0,0,0,3.04,0
591,0,19,11,1,1,122,0,0,0,0,3.04,0
592,0,19,11,1,1,122,0,0,0,0,3.04,0
593,0,19,11,1,1,122,0,0,0,0,3.04,0
594,0,19,11,1,1,122,0,0,0,0,3.04,0
595,0,32,4,1,1,190,7,0,0,0,3.9699999999999998,0
596,0,42,17,2,0,151,10,0,0,0,4.0599999999999996,0
597,0,42,17,2,0,151,10,0,0,0,4.0599999999999996,0
598,0,42,17,2,0,151,10,0,0,0,4.0599999999999996,0
599,0,42,17,2,0,151,10,0,0,0,4.0599999999999996,0
600,0,42,17,2,0,151,10,0,0,0,4.0599999999999996,0
601,0,42,17,2,0,151,10,0,0,0,4.0599999999999996,0
602,0,42,17,2,0,151,10,0,0,0,4.0599999999999996,0
603,0,42,17,2,0,151,10,0,0,0,4.0599999999999996,0
604,0,42,17,2,0,151,10,0,0,0,4.0599999999999996,0
605,0,42,17,2,0,151,10,0,0,0,4.0599999999999996,0
606,0,27,7,1,0,121,0,0,0,0,3.6600000000000001,0
607,0,27,7,1,0,121,0,0,0,0,3.6600000000000001,0
608,0,27,7,1,0,121,0,0,0,0,3.6600000000000001,0
609,0,34,32,2,1,197,0,0,600,0,3.6400000000000001,1
610,1,34,35,1,0,328,0,0,135,0,4.3600000000000003,1
611,0,31,3,4,1,106,17,15.199999999999999,34.799999999999997,20,3.1400000000000001,0
612,0,48,22,1,0,140,13,0,0,0,4.4800000000000004,0
613,0,48,22,1,0,140,13,0,0,0,4.4800000000000004,0
614,0,48,22,1,0,140,13,0,0,0,4.4800000000000004,0
615,0,48,22,1,0,140,13,0,0,0,4.4800000000000004,0
616,0,48,22,1,0,140,13,0,0,0,4.4800000000000004,0
617,0,48,22,1,0,140,13,0,0,0,4.4800000000000004,0
618,1,21,17,3,1,172,0,0,0,0,3.2200000000000002,1
619,1,41,27,3,0,324,0,116.59999999999999,48.399999999999999,0,4.1299999999999999,1
620,1,32,11,1,1,174,9,0,95,0,3.1400000000000001,1
621,1,47,5,1,0,109,0,0,35,0,3.8300000000000001,0
622,1,30,59,2,0,384,13,0,680,0,3.5300000000000002,1
623,0,47,55,3,0,345,0,372.30000000000001,197.69999999999999,0,3.6099999999999999,1
624,0,56,18,1,0,118,0,0,160,0,5.6899999999999995,1
625,1,22,16,2,1,132,10,0,0,0,3.2599999999999998,0
626,1,22,16,2,1,132,10,0,0,0,3.2599999999999998,0
627,1,22,16,2,1,132,10,0,0,0,3.2599999999999998,0
628,1,22,16,2,1,132,10,0,0,0,3.2599999999999998,0
629,1,22,16,2,1,132,10,0,0,0,3.2599999999999998,0
630,1,22,16,2,1,132,10,0,0,0,3.2599999999999998,0
631,1,22,16,2,1,132,10,0,0,0,3.2599999999999998,0
632,1,22,16,2,1,132,10,0,0,0,3.2599999999999998,0
633,1,22,16,2,1,132,10,0,0,0,3.2599999999999998,0
634,1,22,16,2,1,132,10,0,0,0,3.2599999999999998,0
635,1,23,31,4,1,382,40,98.400000000000006,85.5,266.10000000000002,3.4300000000000002,0
636,1,23,31,4,1,382,40,98.400000000000006,85.5,266.10000000000002,3.4300000000000002,0
637,1,27,16,4,1,188,24,62.799999999999997,68.799999999999997,123.40000000000001,3.71,0
638,1,27,16,4,1,188,24,62.799999999999997,68.799999999999997,123.40000000000001,3.71,0
639,1,27,16,4,1,188,24,62.799999999999997,68.799999999999997,123.40000000000001,3.71,0
640,1,27,16,4,1,188,24,62.799999999999997,68.799999999999997,123.40000000000001,3.71,0
641,1,27,16,4,1,188,24,62.799999999999997,68.799999999999997,123.40000000000001,3.71,0
642,1,27,16,4,1,188,24,62.799999999999997,68.799999999999997,123.40000000000001,3.71,0
643,1,27,16,4,1,188,24,62.799999999999997,68.799999999999997,123.40000000000001,3.71,0
644,1,27,16,4,1,188,24,62.799999999999997,68.799999999999997,123.40000000000001,3.71,0
645,1,27,16,4,1,188,24,62.799999999999997,68.799999999999997,123.40000000000001,3.71,0
646,1,27,16,4,1,188,24,62.799999999999997,68.799999999999997,123.40000000000001,3.71,0
647,0,66,69,1,0,512,0,934.89999999999998,815.10000000000002,0,3.8900000000000001,1
648,1,24,27,1,0,171,0,0,0,0,3.2599999999999998,0
649,1,24,27,1,0,171,0,0,0,0,3.2599999999999998,0
650,1,24,27,1,0,171,0,0,0,0,3.2599999999999998,0
651,1,40,24,3,0,131,0,193.80000000000001,206.90000000000001,169.30000000000001,3.6600000000000001,1
652,0,42,17,4,1,215,0,0,0,0,3.4300000000000002,0
653,0,42,17,4,1,215,0,0,0,0,3.4300000000000002,0
654,0,42,17,4,1,215,0,0,0,0,3.4300000000000002,0
655,0,42,17,4,1,215,0,0,0,0,3.4300000000000002,0
656,0,42,17,4,1,215,0,0,0,0,3.4300000000000002,0
657,0,42,17,4,1,215,0,0,0,0,3.4300000000000002,0
658,0,42,17,4,1,215,0,0,0,0,3.4300000000000002,0
659,0,42,17,4,1,215,0,0,0,0,3.4300000000000002,0
660,0,42,17,4,1,215,0,0,0,0,3.4300000000000002,0
661,0,42,17,4,1,215,0,0,0,0,3.4300000000000002,0
662,1,46,15,4,1,136,26,91,90.099999999999994,123.90000000000001,5.4500000000000002,0
663,0,41,9,1,1,144,21,0,0,0,3.6600000000000001,0
664,0,41,9,1,1,144,21,0,0,0,3.6600000000000001,0
665,0,41,9,1,1,144,21,0,0,0,3.6600000000000001,0
666,0,41,9,1,1,144,21,0,0,0,3.6600000000000001,0
667,0,41,9,1,1,144,21,0,0,0,3.6600000000000001,0
668,0,33,19,3,0,129,0,0,685,0,3.0899999999999999,1
669,0,64,3,1,0,149,0,0,0,0,2.2000000000000002,0
670,0,36,33,1,1,133,20,0,0,0,3.71,0
671,0,36,33,1,1,133,20,0,0,0,3.71,0
672,1,44,38,2,1,193,6,0,355,0,3.9100000000000001,0
673,1,44,38,2,1,193,6,0,355,0,3.9100000000000001,0
674,1,44,38,2,1,193,6,0,355,0,3.9100000000000001,0
675,0,26,11,4,1,133,25,32.799999999999997,17.899999999999999,59.200000000000003,3.9699999999999998,0
676,0,26,11,4,1,133,25,32.799999999999997,17.899999999999999,59.200000000000003,3.9699999999999998,0
677,0,26,11,4,1,133,25,32.799999999999997,17.899999999999999,59.200000000000003,3.9699999999999998,0
678,0,26,11,4,1,133,25,32.799999999999997,17.899999999999999,59.200000000000003,3.9699999999999998,0
679,0,26,11,4,1,133,25,32.799999999999997,17.899999999999999,59.200000000000003,3.9699999999999998,0
680,0,28,27,3,0,166,0,0,0,0,4.0599999999999996,1
681,0,38,4,3,0,145,0,37,68.400000000000006,34.5,3.9900000000000002,1
682,1,42,36,1,0,251,0,0,0,0,3.4300000000000002,0
683,1,42,36,1,0,251,0,0,0,0,3.4300000000000002,0
684,1,42,36,1,0,251,0,0,0,0,3.4300000000000002,0
685,1,42,37,3,0,352,0,0,665,0,4.7400000000000002,1
686,0,58,24,1,0,203,0,0,0,0,3.1800000000000002,1
393,0,46,69,2,0,487,0,0,3265,0,4.1900000000000004,1
394,0,42,66,2,0,586,0,0,1480,0,4.7699999999999996,1
395,0,35,15,1,1,145,2,0,0,0,3.2200000000000002,0
396,1,20,11,4,1,145,20,45,26.399999999999999,83.599999999999994,3,0
493,0,39,22,2,1,174,2,0,0,0,4.1399999999999997,0
494,0,39,22,2,1,174,2,0,0,0,4.1399999999999997,0
495,0,39,22,2,1,174,2,0,0,0,4.1399999999999997,0
496,0,31,3,1,1,118,4,0,0,0,3.0899999999999999,0
497,0,54,49,2,0,360,0,0,625,0,3.3999999999999999,1
498,1,47,39,2,1,216,0,0,0,0,4.2199999999999998,0
499,1,47,39,2,1,216,0,0,0,0,4.2199999999999998,0
500,1,47,39,2,1,216,0,0,0,0,4.2199999999999998,0
501,0,36,28,4,1,171,23,225.30000000000001,283.19999999999999,326.5,4.2300000000000004,1
502,1,38,18,4,1,104,17,121.7,57.899999999999999,90.400000000000006,3.8100000000000001,0
503,1,23,13,4,0,153,10,0,0,0,3.3999999999999999,1
504,0,35,20,4,1,160,27,0,0,0,4.3600000000000003,0
505,0,35,20,4,1,160,27,0,0,0,4.3600000000000003,0
506,0,35,20,4,1,160,27,0,0,0,4.3600000000000003,0
507,0,35,20,4,1,160,27,0,0,0,4.3600000000000003,0
508,0,35,20,4,1,160,27,0,0,0,4.3600000000000003,0
509,0,35,20,4,1,160,27,0,0,0,4.3600000000000003,0
510,0,35,20,4,1,160,27,0,0,0,4.3600000000000003,0
511,0,35,20,4,1,160,27,0,0,0,4.3600000000000003,0
512,1,49,34,3,0,303,0,0,0,0,4.1100000000000003,1
513,0,41,48,2,0,440,0,0,530,0,3.7599999999999998,1
514,0,34,32,1,0,235,0,0,0,0,3.4699999999999998,1
515,1,52,55,2,1,191,0,0,1150,0,4.8399999999999999,1
516,1,26,29,1,0,118,0,0,440,0,3.4699999999999998,0
517,1,26,29,1,0,118,0,0,440,0,3.4699999999999998,0
518,1,26,29,1,0,118,0,0,440,0,3.4699999999999998,0
519,1,25,50,4,1,311,22,0,109.3,435.69999999999999,3.5800000000000001,1
520,0,50,35,1,1,295,5,0,0,0,5.6799999999999997,0
521,0,50,35,1,1,295,5,0,0,0,5.6799999999999997,0
522,0,63,11,1,1,133,11,0,0,0,3.71,0
523,0,63,11,1,1,133,11,0,0,0,3.71,0
524,0,63,11,1,1,133,11,0,0,0,3.71,0
525,0,63,11,1,1,133,11,0,0,0,3.71,0
526,0,63,11,1,1,133,11,0,0,0,3.71,0
527,0,48,51,3,0,434,0,286.89999999999998,103.09999999999999,0,4.0599999999999996,0
528,0,48,51,3,0,434,0,286.89999999999998,103.09999999999999,0,4.0599999999999996,0
529,0,48,51,3,0,434,0,286.89999999999998,103.09999999999999,0,4.0599999999999996,0
530,1,34,33,2,0,318,0,0,0,0,3.3300000000000001,1
531,1,34,31,3,0,179,0,0,170,0,4.6500000000000004,1
532,1,50,19,4,1,193,26,0,62.100000000000001,202.90000000000001,4.7199999999999998,1
533,1,62,25,4,1,216,33,79.5,97.099999999999994,253.40000000000001,3.3300000000000001,0
534,1,62,25,4,1,216,33,79.5,97.099999999999994,253.40000000000001,3.3300000000000001,0
535,1,62,25,4,1,216,33,79.5,97.099999999999994,253.40000000000001,3.3300000000000001,0
536,0,35,48,3,0,318,0,0,1315,0,4.1399999999999997,0
537,0,35,48,3,0,318,0,0,1315,0,4.1399999999999997,0
538,0,31,48,4,1,213,32,328.30000000000001,393.39999999999998,688.29999999999995,3.9500000000000002,1
539,0,32,54,3,0,413,30,757.10000000000002,347.89999999999998,0,3.9100000000000001,0
540,0,32,54,3,0,413,30,757.10000000000002,347.89999999999998,0,3.9100000000000001,0
541,0,32,54,3,0,413,30,757.10000000000002,347.89999999999998,0,3.9100000000000001,0
542,0,32,45,1,0,247,0,0,0,0,3.1400000000000001,1
543,1,37,4,1,1,99,3,0,0,0,3.5,0
544,1,27,49,2,1,258,25,0,0,0,3.3700000000000001,0
545,1,27,49,2,1,258,25,0,0,0,3.3700000000000001,0
546,1,27,49,2,1,258,25,0,0,0,3.3700000000000001,0
547,0,35,23,4,1,178,19,0,148.5,301.5,4.5600000000000005,0
548,0,35,23,4,1,178,19,0,148.5,301.5,4.5600000000000005,0
